path,name,bitwidth,timeout,time_elapsed,exitcode,did_timeout
tests/instcombine/addsub.opt,AddSub:1546,1024,1,0.3151090145111084,0,False
tests/instcombine/addsub.opt,AddSub:1546,2048,1,0.966529130935669,0,False
tests/instcombine/addsub.opt,AddSub:1546,4096,1,1.0006649494171143,,True
tests/instcombine/addsub.opt,AddSub:1556,2,1,0.03218889236450195,0,False
tests/instcombine/addsub.opt,AddSub:1556,4,1,0.03187203407287598,0,False
tests/instcombine/addsub.opt,AddSub:1556,8,1,0.031867027282714844,0,False
tests/instcombine/addsub.opt,AddSub:1556,16,1,0.03183794021606445,0,False
tests/instcombine/addsub.opt,AddSub:1556,32,1,0.03185105323791504,0,False
tests/instcombine/addsub.opt,AddSub:1556,64,1,0.031883955001831055,0,False
tests/instcombine/addsub.opt,AddSub:1556,128,1,0.03187298774719238,0,False
tests/instcombine/addsub.opt,AddSub:1556,256,1,0.0318751335144043,0,False
tests/instcombine/addsub.opt,AddSub:1556,512,1,0.03184199333190918,0,False
tests/instcombine/addsub.opt,AddSub:1556,1024,1,0.03186798095703125,0,False
tests/instcombine/addsub.opt,AddSub:1556,2048,1,0.03180503845214844,0,False
tests/instcombine/addsub.opt,AddSub:1556,4096,1,0.03187918663024902,0,False
tests/instcombine/addsub.opt,AddSub:1556,8192,1,0.03202700614929199,0,False
tests/instcombine/addsub.opt,AddSub:1556,16384,1,0.03187918663024902,0,False
tests/instcombine/addsub.opt,AddSub:1556,32768,1,0.031915903091430664,0,False
tests/instcombine/addsub.opt,AddSub:1556,65536,1,0.03216814994812012,0,False
tests/instcombine/addsub.opt,AddSub:1556,131072,1,0.03216910362243652,0,False
tests/instcombine/addsub.opt,AddSub:1556,262144,1,0.032195091247558594,0,False
tests/instcombine/addsub.opt,AddSub:1556,524288,1,0.03216099739074707,0,False
tests/instcombine/addsub.opt,AddSub:1556,1048576,1,0.03212594985961914,0,False
tests/instcombine/addsub.opt,AddSub:1556,2097152,1,0.032132863998413086,0,False
tests/instcombine/addsub.opt,AddSub:1556,4194304,1,0.032241106033325195,0,False
tests/instcombine/addsub.opt,AddSub:1556,8388608,1,0.03234982490539551,0,False
tests/instcombine/addsub.opt,AddSub:1556,16777216,1,0.032217979431152344,0,False
tests/instcombine/addsub.opt,AddSub:1556,33554432,1,0.0321958065032959,0,False
tests/instcombine/addsub.opt,AddSub:1556,67108864,1,0.031896114349365234,0,False
tests/instcombine/addsub.opt,AddSub:1556,134217728,1,0.032176971435546875,0,False
tests/instcombine/addsub.opt,AddSub:1556,268435456,1,0.03218793869018555,0,False
tests/instcombine/addsub.opt,AddSub:1556,536870912,1,0.03217005729675293,0,False
tests/instcombine/addsub.opt,AddSub:1560,2,1,0.032199859619140625,0,False
tests/instcombine/addsub.opt,AddSub:1560,4,1,0.03258109092712402,0,False
tests/instcombine/addsub.opt,AddSub:1560,8,1,0.032196044921875,0,False
tests/instcombine/addsub.opt,AddSub:1560,16,1,0.0321650505065918,0,False
tests/instcombine/addsub.opt,AddSub:1560,32,1,0.0321810245513916,0,False
tests/instcombine/addsub.opt,AddSub:1560,64,1,0.03219914436340332,0,False
tests/instcombine/addsub.opt,AddSub:1560,128,1,0.03192305564880371,0,False
tests/instcombine/addsub.opt,AddSub:1560,256,1,0.0321660041809082,0,False
tests/instcombine/addsub.opt,AddSub:1560,512,1,0.032196998596191406,0,False
tests/instcombine/addsub.opt,AddSub:1560,1024,1,0.032196998596191406,0,False
tests/instcombine/addsub.opt,AddSub:1560,2048,1,0.06424188613891602,0,False
tests/instcombine/addsub.opt,AddSub:1560,4096,1,0.06435108184814453,0,False
tests/instcombine/addsub.opt,AddSub:1560,8192,1,0.1145789623260498,0,False
tests/instcombine/addsub.opt,AddSub:1560,16384,1,0.1653611660003662,0,False
tests/instcombine/addsub.opt,AddSub:1560,32768,1,0.3658289909362793,0,False
tests/instcombine/addsub.opt,AddSub:1560,65536,1,1.0008878707885742,,True
tests/instcombine/addsub.opt,AddSub:1564,2,1,0.06426310539245605,0,False
tests/instcombine/addsub.opt,AddSub:1564,4,1,0.06403899192810059,0,False
tests/instcombine/addsub.opt,AddSub:1564,8,1,0.06445789337158203,0,False
tests/instcombine/addsub.opt,AddSub:1564,16,1,0.0644979476928711,0,False
tests/instcombine/addsub.opt,AddSub:1564,32,1,0.06416702270507812,0,False
tests/instcombine/addsub.opt,AddSub:1564,64,1,0.06445097923278809,0,False
tests/instcombine/addsub.opt,AddSub:1564,128,1,0.06456518173217773,0,False
tests/instcombine/addsub.opt,AddSub:1564,256,1,0.0644979476928711,0,False
tests/instcombine/addsub.opt,AddSub:1564,512,1,0.06458306312561035,0,False
tests/instcombine/addsub.opt,AddSub:1564,1024,1,0.0645298957824707,0,False
tests/instcombine/addsub.opt,AddSub:1564,2048,1,0.06478190422058105,0,False
tests/instcombine/addsub.opt,AddSub:1564,4096,1,0.06455302238464355,0,False
tests/instcombine/addsub.opt,AddSub:1564,8192,1,0.11464095115661621,0,False
tests/instcombine/addsub.opt,AddSub:1564,16384,1,0.2148449420928955,0,False
tests/instcombine/addsub.opt,AddSub:1564,32768,1,0.5153448581695557,0,False
tests/instcombine/addsub.opt,AddSub:1564,65536,1,1.001004934310913,,True
tests/instcombine/addsub.opt,AddSub:1574,2,1,0.06431412696838379,0,False
tests/instcombine/addsub.opt,AddSub:1574,4,1,0.06424713134765625,0,False
tests/instcombine/addsub.opt,AddSub:1574,8,1,0.06453704833984375,0,False
